hole_uid,source_id,native_id,company,project,jurisdiction,lat,lon,easting,northing,utm_zone,utm_hemi,datum,elev_m,azimuth,dip,depth_m,year_drilled,has_assay,assay_flags,report_ref,url
gov:nb:FR96-5,gov:nb,FR96-5,,Yes,New Brunswick,45.66932353737486,-65.90970344866419,,,,,NAD83,,135.0,-45.0,101.57000000000001,1996.0,0,,474759,
gov:nb:FR96-6,gov:nb,FR96-6,,Yes,New Brunswick,45.66932353737486,-65.90970344866419,,,,,NAD83,,101.0,-45.0,71.22,1996.0,0,,474759,
gov:nb:FR96-7,gov:nb,FR96-7,,Yes,New Brunswick,45.66932353737486,-65.90970344866419,,,,,NAD83,,122.0,-60.0,89.9,1996.0,0,,474759,
gov:nb:FR96-8,gov:nb,FR96-8,,Yes,New Brunswick,45.669456157673714,-65.90925286219634,,,,,NAD83,,130.0,-50.0,50.0,1996.0,0,,474759,
gov:nb:FR96-9,gov:nb,FR96-9,,Yes,New Brunswick,45.669456157673714,-65.90925286219634,,,,,NAD83,,130.0,-45.0,53.44,1996.0,0,,474759,
gov:nb:FR96-10,gov:nb,FR96-10,,Yes,New Brunswick,45.66974386840602,-65.90921131251801,,,,,NAD83,,101.0,-45.0,61.5,1996.0,0,,474759,
gov:nb:FR96-11,gov:nb,FR96-11,,Yes,New Brunswick,45.670184130895365,-65.9090911422392,,,,,NAD83,,101.0,-60.0,98.5,1996.0,0,,474759,
gov:nb:FR96-12,gov:nb,FR96-12,,Yes,New Brunswick,45.67018399719869,-65.90906547574804,,,,,NAD83,,101.0,-44.0,55.96,1996.0,0,,474759,
gov:nb:FR96-13,gov:nb,FR96-13,,Yes,New Brunswick,45.67023978496812,-65.9094114016167,,,,,NAD83,,101.0,-45.0,160.0,1996.0,0,,474759,
gov:nb:FR96-14,gov:nb,FR96-14,,Yes,New Brunswick,45.67019326181158,-65.90911671338718,,,,,NAD83,,300.0,-45.0,49.95,1996.0,0,,474759,
gov:nb:FR96-15,gov:nb,FR96-15,,Yes,New Brunswick,45.6704925427477,-65.90784297337909,,,,,NAD83,,291.0,-50.0,77.9,1996.0,0,,474759,
gov:nb:FR96-16,gov:nb,FR96-16,,Yes,New Brunswick,45.671790888300286,-65.90835539198643,,,,,NAD83,,110.0,-45.0,77.5,1996.0,0,,474759,
gov:nb:FR96-17,gov:nb,FR96-17,,Yes,New Brunswick,45.67083222582036,-65.90741584051477,,,,,NAD83,,281.0,-45.0,132.25,1996.0,0,,474759,
gov:nb:FR96-18,gov:nb,FR96-18,,Yes,New Brunswick,45.6678344016829,-65.91056621767156,,,,,NAD83,,110.0,-45.0,129.24,1996.0,0,,474759,
gov:nb:FR96-19,gov:nb,FR96-19,,Yes,New Brunswick,45.66838429928378,-65.91076574162769,,,,,NAD83,,115.0,-60.0,199.62,1996.0,0,,474759,
gov:nb:FR96-20,gov:nb,FR96-20,,Yes,New Brunswick,45.67004348530553,-65.90800174934611,,,,,NAD83,,281.0,-60.0,113.60000000000001,1996.0,0,,474759,
gov:nb:T-001,gov:nb,T-001,,Yes,New Brunswick,45.71590728306489,-64.9880478333242,,,,,NAD83,,141.0,-45.0,75.5904,1968.0,0,,470548,
gov:nb:T-002,gov:nb,T-002,,Yes,New Brunswick,45.71610911181798,-64.98833780187016,,,,,NAD83,,141.0,-45.0,77.724,1968.0,0,,470548,
gov:nb:T-003,gov:nb,T-003,,Yes,New Brunswick,45.716108769702124,-64.98831211997829,,,,,NAD83,,,-90.0,35.052,1968.0,0,,470548,
gov:nb:T-004,gov:nb,T-004,,Yes,New Brunswick,45.71514009375467,-64.98922474637739,,,,,NAD83,,141.0,-45.0,67.9704,1968.0,0,,470548,
gov:nb:T-005,gov:nb,T-005,,Yes,New Brunswick,45.71495780669551,-64.99107941803973,,,,,NAD83,,,-90.0,48.4632,1968.0,0,,470548,
gov:nb:VMD-001,gov:nb,VMD-001,,Yes,New Brunswick,45.52564034409701,-65.13668660283615,,,,,NAD83,,110.0,-47.0,135.0,1985.0,0,,473121,
gov:nb:VMD-002,gov:nb,VMD-002,,Yes,New Brunswick,45.52275512029732,-65.13770415089091,,,,,NAD83,,135.0,-45.0,66.1,1985.0,0,,473121,
gov:nb:VMD-003,gov:nb,VMD-003,,Yes,New Brunswick,45.5231813725232,-65.13723293861223,,,,,NAD83,,157.0,-43.0,271.0,1985.0,0,,473121,
gov:nb:VMD-004,gov:nb,VMD-004,,Yes,New Brunswick,45.526510616807656,-65.13647337592337,,,,,NAD83,,110.0,-45.0,82.60000000000001,1985.0,0,,473121,
gov:nb:PIC-92-001,gov:nb,PIC-92-001,,Yes,New Brunswick,45.71560584763042,-65.31219245440458,,,,,NAD83,,68.0,-70.0,89.9,1992.0,0,,474245,
gov:nb:PIC-92-002,gov:nb,PIC-92-002,,Yes,New Brunswick,45.71774638823759,-65.31295606189411,,,,,NAD83,,68.0,-70.0,242.3,1992.0,0,,474245,
gov:nb:PMD-87-001,gov:nb,PMD-87-001,,Yes,New Brunswick,45.73178695758718,-65.35000785920933,,,,,NAD83,,,,7.0,1988.0,0,,473522,
gov:nb:PMD-87-002,gov:nb,PMD-87-002,,Yes,New Brunswick,45.73205047100229,-65.34759969987586,,,,,NAD83,,,,9.1,1988.0,0,,473522,
gov:nb:PMD-87-003,gov:nb,PMD-87-003,,Yes,New Brunswick,45.73282583186357,-65.34686410791944,,,,,NAD83,,,,15.200000000000001,1988.0,0,,473522,
gov:nb:PMD-87-004,gov:nb,PMD-87-004,,Yes,New Brunswick,45.73341161525857,-65.34606817985382,,,,,NAD83,,,,7.6000000000000005,1988.0,0,,473522,
gov:nb:HV-001,gov:nb,HV-001,,Yes,New Brunswick,45.57938770577573,-65.49599094696731,,,,,NAD83,,,-90.0,27.218639999999997,1976.0,0,,470564,
gov:nb:HV-002,gov:nb,HV-002,,Yes,New Brunswick,45.58322259255374,-65.49720348480461,,,,,NAD83,,,-90.0,141.1224,1976.0,0,,470564,
gov:nb:HV-003,gov:nb,HV-003,,Yes,New Brunswick,45.57830803288344,-65.50518459306284,,,,,NAD83,,,-90.0,169.16400000000002,1976.0,0,,470564,
gov:nb:HV-004,gov:nb,HV-004,,Yes,New Brunswick,45.59634601275453,-65.48958513899885,,,,,NAD83,,,-90.0,32.6136,1976.0,0,,470564,
gov:nb:HV-004A,gov:nb,HV-004A,,Yes,New Brunswick,45.59634601275453,-65.48958513899885,,,,,NAD83,,,-90.0,275.2344,1976.0,0,,470564,
gov:nb:HV-005,gov:nb,HV-005,,Yes,New Brunswick,45.59104203989339,-65.49519199410793,,,,,NAD83,,,-90.0,86.25840000000001,1976.0,0,,470564,
gov:nb:4-002,gov:nb,4-002,,Yes,New Brunswick,45.660380929394606,-65.37904428354214,,,,,NAD83,,,,12.192,1976.0,0,,472164,
gov:nb:4-003,gov:nb,4-003,,Yes,New Brunswick,45.66022087449978,-65.37741781691064,,,,,NAD83,,,,30.48,1976.0,0,,472164,
gov:nb:4-004,gov:nb,4-004,,Yes,New Brunswick,45.660450306307844,-65.37605298459837,,,,,NAD83,,,,15.24,1976.0,0,,472164,
gov:nb:4-005,gov:nb,4-005,,Yes,New Brunswick,45.66157735144903,-65.37537581463208,,,,,NAD83,,,,30.48,1976.0,0,,472164,
gov:nb:4-006,gov:nb,4-006,,Yes,New Brunswick,45.66257704429615,-65.37456002710306,,,,,NAD83,,,,30.48,1976.0,0,,472164,
gov:nb:4-007,gov:nb,4-007,,Yes,New Brunswick,45.66375428288039,-65.37440793891818,,,,,NAD83,,,,6.096,1976.0,0,,472164,
gov:nb:4-008,gov:nb,4-008,,Yes,New Brunswick,45.66101834205758,-65.38345862711122,,,,,NAD83,,,,33.528,1976.0,0,,472164,
gov:nb:4-009,gov:nb,4-009,,Yes,New Brunswick,45.66121149596169,-65.37841163500752,,,,,NAD83,,,,27.432000000000002,1976.0,0,,472164,
gov:nb:96-001,gov:nb,96-001,,Yes,New Brunswick,45.664682808577346,-65.3745816946381,,,,,NAD83,,,-90.0,50.200559999999996,1997.0,0,,474900,
gov:nb:96-002,gov:nb,96-002,,Yes,New Brunswick,45.66385540612361,-65.37462405873005,,,,,NAD83,,,-90.0,28.346400000000003,1997.0,0,,474900,
gov:nb:96-003,gov:nb,96-003,,Yes,New Brunswick,45.662956033431094,-65.37466787375725,,,,,NAD83,,,-90.0,18.8976,1997.0,0,,474900,
gov:nb:96-005,gov:nb,96-005,,Yes,New Brunswick,45.6638503902698,-65.37593312527746,,,,,NAD83,,,-90.0,44.074079999999995,1997.0,0,,474900,
gov:nb:96-006,gov:nb,96-006,,Yes,New Brunswick,45.66295063553995,-65.3759384285251,,,,,NAD83,,,-90.0,27.553919999999998,1997.0,0,,474900,
gov:nb:96-007,gov:nb,96-007,,Yes,New Brunswick,45.662059877046765,-65.37594355013755,,,,,NAD83,,,-90.0,19.2024,1997.0,0,,474900,
gov:nb:96-010,gov:nb,96-010,,Yes,New Brunswick,45.66386373285975,-65.3772803207875,,,,,NAD83,,,-90.0,50.4444,1997.0,0,,474900,
gov:nb:96-011,gov:nb,96-011,,Yes,New Brunswick,45.66296385097229,-65.37727277207348,,,,,NAD83,,,-90.0,39.624,1997.0,0,,474900,
gov:nb:96-012,gov:nb,96-012,,Yes,New Brunswick,45.662082215594765,-65.37729052129181,,,,,NAD83,,,-90.0,25.908,1997.0,0,,474900,
gov:nb:96-013,gov:nb,96-013,,Yes,New Brunswick,45.66119145690391,-65.37729562109983,,,,,NAD83,,,-90.0,12.192,1997.0,0,,474900,
gov:nb:96-017,gov:nb,96-017,,Yes,New Brunswick,45.66298566645133,-65.37856844477905,,,,,NAD83,,,-90.0,44.196000000000005,1997.0,0,,474900,
gov:nb:96-018,gov:nb,96-018,,Yes,New Brunswick,45.66209516134111,-65.37859918446355,,,,,NAD83,,,-90.0,32.004000000000005,1997.0,0,,474900,
gov:nb:96-019,gov:nb,96-019,,Yes,New Brunswick,45.66119540621288,-65.37860444426846,,,,,NAD83,,,-90.0,19.812,1997.0,0,,474900,
gov:nb:96-022,gov:nb,96-022,,Yes,New Brunswick,45.663889356470435,-65.37987207057247,,,,,NAD83,,,-90.0,54.864000000000004,1997.0,0,,474900,
gov:nb:96-023,gov:nb,96-023,,Yes,New Brunswick,45.66299872425291,-65.37988995983014,,,,,NAD83,,,-90.0,46.0248,1997.0,0,,474900,
gov:nb:96-024,gov:nb,96-024,,Yes,New Brunswick,45.662135080849005,-65.3799073063166,,,,,NAD83,,,-90.0,35.23488,1997.0,0,,474900,
gov:nb:96-025,gov:nb,96-025,,Yes,New Brunswick,45.661208336706736,-65.37991308707952,,,,,NAD83,,,-90.0,22.86,1997.0,0,,474900,
gov:nb:96-029,gov:nb,96-029,,Yes,New Brunswick,45.66302076294955,-65.38121129516054,,,,,NAD83,,,-90.0,41.148,1997.0,0,,474900,
gov:nb:96-030,gov:nb,96-030,,Yes,New Brunswick,45.66213025693141,-65.38124199267635,,,,,NAD83,,,-90.0,33.710879999999996,1997.0,0,,474900,
gov:nb:96-031,gov:nb,96-031,,Yes,New Brunswick,45.66122163174162,-65.38126022016576,,,,,NAD83,,,-90.0,19.812,1997.0,0,,474900,
gov:nb:MS-95-001,gov:nb,MS-95-001,,Yes,New Brunswick,45.70992106785932,-65.24548776384839,,,,,NAD83,,337.0,-45.0,211.2264,1995.0,0,,474661,
gov:nb:FRED-010,gov:nb,FRED-010,,Yes,New Brunswick,45.89716967324593,-66.73280262972746,,,,,NAD83,,,-90.0,304.2,1979.0,0,,472474,
gov:nb:FRED-012,gov:nb,FRED-012,,Yes,New Brunswick,45.9111387824029,-66.69152455201399,,,,,NAD83,,,-90.0,243.20000000000002,1979.0,0,,472474,
gov:nb:FRED-014,gov:nb,FRED-014,,Yes,New Brunswick,45.904726611352984,-66.71019006285432,,,,,NAD83,,,-90.0,257.9,1979.0,0,,472474,
gov:nb:FRED-015,gov:nb,FRED-015,,Yes,New Brunswick,45.94686027219961,-66.70099907713325,,,,,NAD83,,,-90.0,336.5,1979.0,0,,472474,
gov:nb:FRED-016,gov:nb,FRED-016,,Yes,New Brunswick,45.88360055427483,-66.77361101368497,,,,,NAD83,,,-90.0,118.3,1979.0,0,,472474,
gov:nb:FRED-017,gov:nb,FRED-017,,Yes,New Brunswick,45.92246844169625,-66.70087187754665,,,,,NAD83,,,-90.0,296.90000000000003,1979.0,0,,472474,
gov:nb:FRED-019,gov:nb,FRED-019,,Yes,New Brunswick,45.889314272075744,-66.76589563719584,,,,,NAD83,,,-90.0,209.70000000000002,1979.0,0,,472474,
gov:nb:RF-5,gov:nb,RF-5,,Yes,New Brunswick,45.77992876887969,-66.54257550508865,,,,,NAD83,,,-90.0,302.6,1980.0,0,,472594,
gov:nb:RF-6,gov:nb,RF-6,,Yes,New Brunswick,45.789132044366795,-66.49358132962789,,,,,NAD83,,,-90.0,300.8,1980.0,0,,472594,
gov:nb:RF-7,gov:nb,RF-7,,Yes,New Brunswick,45.7519723756892,-66.49778842229225,,,,,NAD83,,,-90.0,300.8,1980.0,0,,472594,
gov:nb:RF-8,gov:nb,RF-8,,Yes,New Brunswick,45.78568757453135,-66.58863307683306,,,,,NAD83,,,-90.0,305.7,1980.0,0,,472759,
gov:nb:RF-9,gov:nb,RF-9,,Yes,New Brunswick,45.8172929425915,-66.58047388868258,,,,,NAD83,,,-90.0,156.20000000000002,1980.0,0,,472759,
gov:nb:RF-10,gov:nb,RF-10,,Yes,New Brunswick,45.80841605367741,-66.57513463789508,,,,,NAD83,,,-90.0,132.0,1980.0,0,,472759,
gov:nb:RF-11,gov:nb,RF-11,,Yes,New Brunswick,45.83283085638965,-66.55063490802029,,,,,NAD83,,,-90.0,165.0,1980.0,0,,472759,
gov:nb:DDH-9,gov:nb,DDH-9,,Yes,New Brunswick,45.90125991608848,-66.67454368968347,,,,,NAD83,,,-90.0,151.0,1981.0,0,,472125,
gov:nb:DDH-10,gov:nb,DDH-10,,Yes,New Brunswick,45.88879440733772,-66.67127047159367,,,,,NAD83,,,-90.0,154.5,1981.0,0,,472125,
gov:nb:DDH-11,gov:nb,DDH-11,,Yes,New Brunswick,45.8859855117531,-66.68935049410526,,,,,NAD83,,,-90.0,213.20000000000002,1981.0,0,,472235,
gov:nb:DDH-12,gov:nb,DDH-12,,Yes,New Brunswick,45.86609822542779,-66.70648904669808,,,,,NAD83,,,-90.0,114.3,1981.0,0,,472235,
gov:nb:DDH-13,gov:nb,DDH-13,,Yes,New Brunswick,45.86283942252855,-66.68667006572552,,,,,NAD83,,,-90.0,167.0,1977.0,0,,472235,
gov:nb:DDH-14,gov:nb,DDH-14,,Yes,New Brunswick,45.88719863831873,-66.72017310877978,,,,,NAD83,,,-90.0,154.5,1977.0,0,,472235,
gov:nb:DDH-15,gov:nb,DDH-15,,Yes,New Brunswick,45.8974233779701,-66.71356436388625,,,,,NAD83,,,-90.0,145.5,1978.0,0,,472235,
gov:nb:NB-55-401,gov:nb,NB-55-401,,Yes,New Brunswick,45.9597579491885,-67.56326497195488,,,,,NAD83,,18.0,-45.0,92.6592,1957.0,0,,470181,
gov:nb:NB-55-402,gov:nb,NB-55-402,,Yes,New Brunswick,45.95991733751668,-67.56064902967384,,,,,NAD83,,18.0,-45.0,152.4,1957.0,0,,470181,
gov:nb:NB-55-403,gov:nb,NB-55-403,,Yes,New Brunswick,45.957430956978854,-67.54639746506764,,,,,NAD83,,18.0,-45.0,108.20400000000001,1957.0,0,,470181,
gov:nb:NB-55-404,gov:nb,NB-55-404,,Yes,New Brunswick,45.9561762250543,-67.54585771403586,,,,,NAD83,,18.0,-45.0,106.68,1957.0,0,,470181,
gov:nb:NB-56-51,gov:nb,NB-56-51,,No,New Brunswick,45.96542647587447,-67.56616091630734,,,,,NAD83,,162.0,-45.0,146.304,1956.0,0,,470181,
gov:nb:NB-56-52,gov:nb,NB-56-52,,No,New Brunswick,45.96551686759677,-67.56515623885161,,,,,NAD83,,162.0,-45.0,213.9696,1956.0,0,,470181,
gov:nb:ER-82-001,gov:nb,ER-82-001,,Yes,New Brunswick,45.970297831409454,-67.52963351407084,,,,,NAD83,,164.0,-45.0,77.3,1983.0,0,,472923,
gov:nb:ER-82-002,gov:nb,ER-82-002,,Yes,New Brunswick,45.96773196882538,-67.53376642320076,,,,,NAD83,,160.0,-45.0,77.4,1983.0,0,,472923,
gov:nb:BB-92-001,gov:nb,BB-92-001,,Yes,New Brunswick,45.96134168382582,-67.5832803700121,,,,,NAD83,,157.0,-45.0,128.01600000000002,1996.0,0,,474820,
gov:nb:BB-92-002,gov:nb,BB-92-002,,Yes,New Brunswick,45.96106280236174,-67.58327490987138,,,,,NAD83,,337.0,-45.0,96.9264,1996.0,0,,474820,
gov:nb:BB-92-003,gov:nb,BB-92-003,,Yes,New Brunswick,45.95856618101949,-67.59030880069672,,,,,NAD83,,337.0,-45.0,137.4648,1996.0,0,,474820,
gov:nb:BB-92-004,gov:nb,BB-92-004,,Yes,New Brunswick,45.959372550981456,-67.55634242989022,,,,,NAD83,,157.0,-45.0,68.58,1996.0,0,,474820,
gov:nb:BB-92-005,gov:nb,BB-92-005,,Yes,New Brunswick,45.959738641344124,-67.55664615240951,,,,,NAD83,,337.0,-45.0,78.3336,1996.0,0,,474820,
gov:nb:BB-92-006,gov:nb,BB-92-006,,Yes,New Brunswick,45.960044446520655,-67.5537491491911,,,,,NAD83,,157.0,-45.0,119.7864,1996.0,0,,474820,
gov:nb:BB-94-007,gov:nb,BB-94-007,,Yes,New Brunswick,45.96161443815665,-67.58109238337005,,,,,NAD83,,337.0,-60.0,222.80880000000002,1996.0,0,,474820,
gov:nb:BB-94-008,gov:nb,BB-94-008,,Yes,New Brunswick,45.95775389492623,-67.59150549246145,,,,,NAD83,,337.0,-60.0,196.2912,1996.0,0,,474820,
gov:nb:BB-94-009,gov:nb,BB-94-009,,Yes,New Brunswick,45.961649226220835,-67.59719468341068,,,,,NAD83,,157.0,-45.0,129.54,1996.0,0,,474820,
gov:nb:BB-95-010,gov:nb,BB-95-010,,Yes,New Brunswick,45.95604359100672,-67.59251670839461,,,,,NAD83,,334.0,-70.0,432.81600000000003,1996.0,0,,474820,
gov:nb:BB-95-011,gov:nb,BB-95-011,,Yes,New Brunswick,45.95839123552038,-67.58790573410542,,,,,NAD83,,339.0,-61.0,398.9832,1996.0,0,,474820,
gov:nb:BB-95-012,gov:nb,BB-95-012,,Yes,New Brunswick,45.96166554616143,-67.58328671090568,,,,,NAD83,,330.0,-61.0,328.8792,1996.0,0,,474820,
gov:nb:78-ER-001,gov:nb,78-ER-001,,Yes,New Brunswick,45.96670357616052,-67.55366953771146,,,,,NAD83,,337.0,-45.0,113.47704,1979.0,0,,472384,
gov:nb:29-001,gov:nb,29-001,,Yes,New Brunswick,45.9661183747726,-67.60769603701983,,,,,NAD83,,130.0,-45.0,93.5736,1955.0,0,,470188,
gov:nb:29-002,gov:nb,29-002,,Yes,New Brunswick,45.9661183747726,-67.60769603701983,,,,,NAD83,,355.0,-45.0,91.44,1955.0,0,,470188,
gov:nb:29-003,gov:nb,29-003,,Yes,New Brunswick,45.96983559456825,-67.58611779798392,,,,,NAD83,,130.0,-45.0,91.44,1955.0,0,,470188,
gov:nb:29-004,gov:nb,29-004,,Yes,New Brunswick,45.967284149028295,-67.60161613174849,,,,,NAD83,,310.0,-45.0,120.396,1955.0,0,,470188,
gov:nb:O-001,gov:nb,O-001,,Yes,New Brunswick,45.58103625908502,-66.81287433107245,,,,,NAD83,,,-90.0,82.9056,1979.0,0,,472444,
gov:nb:O-002,gov:nb,O-002,,Yes,New Brunswick,45.58898342293846,-66.82487537497188,,,,,NAD83,,,-90.0,64.00800000000001,1979.0,0,,472444,
gov:nb:O-003,gov:nb,O-003,,Yes,New Brunswick,45.5375757129869,-66.86463866162903,,,,,NAD83,,,-90.0,73.152,1979.0,0,,472444,
gov:nb:O-004,gov:nb,O-004,,Yes,New Brunswick,45.57071661877223,-66.8856470388613,,,,,NAD83,,,-90.0,65.8368,1979.0,0,,472444,
gov:nb:O-005,gov:nb,O-005,,Yes,New Brunswick,45.538670317408375,-66.92251836909364,,,,,NAD83,,,-90.0,67.056,1979.0,0,,472444,
gov:nb:O-006,gov:nb,O-006,,Yes,New Brunswick,45.544241255689904,-66.91238050559795,,,,,NAD83,,,-90.0,77.1144,1979.0,0,,472444,
gov:nb:O-007,gov:nb,O-007,,Yes,New Brunswick,45.561284114055944,-66.77930720100474,,,,,NAD83,,,-90.0,60.96,1979.0,0,,472444,
gov:nb:O-008,gov:nb,O-008,,Yes,New Brunswick,45.493907206677775,-67.08607805555525,,,,,NAD83,,,-90.0,78.3336,1979.0,0,,472444,
gov:nb:O-009,gov:nb,O-009,,Yes,New Brunswick,45.49914282840558,-67.10341852744575,,,,,NAD83,,,-90.0,75.2856,1979.0,0,,472444,
gov:nb:O-010,gov:nb,O-010,,Yes,New Brunswick,45.503028867401106,-67.08648060360744,,,,,NAD83,,,-90.0,15.24,1979.0,0,,472444,
gov:nb:O-011,gov:nb,O-011,,Yes,New Brunswick,45.53291682041268,-67.1057926458867,,,,,NAD83,,,-90.0,63.0936,1979.0,0,,472444,
gov:nb:O-012,gov:nb,O-012,,Yes,New Brunswick,45.524841043897354,-67.0879123884143,,,,,NAD83,,,-90.0,79.8576,1979.0,0,,472444,
gov:nb:O-013,gov:nb,O-013,,No,New Brunswick,45.52998700208061,-67.07402530914744,,,,,NAD83,,,-90.0,63.0936,1979.0,0,,472563,
gov:nb:O-014,gov:nb,O-014,,Yes,New Brunswick,45.56244710583921,-66.79266006203396,,,,,NAD83,,,-90.0,107.25912,1980.0,0,,472563,
gov:nb:O-015,gov:nb,O-015,,Yes,New Brunswick,45.57074366822977,-66.79927552234872,,,,,NAD83,,,-90.0,294.68064,1980.0,0,,472563,
gov:nb:O-016,gov:nb,O-016,,Yes,New Brunswick,45.57674200515352,-66.80716160887002,,,,,NAD83,,,-90.0,401.33016,1980.0,0,,472563,
gov:nb:O-017,gov:nb,O-017,,Yes,New Brunswick,45.5824191597,-66.8170977660445,,,,,NAD83,,,-90.0,454.73112,1980.0,0,,472563,
gov:nb:O-018,gov:nb,O-018,,Yes,New Brunswick,45.55464547228703,-66.93095100847854,,,,,NAD83,,,-90.0,523.21968,1980.0,0,,472563,
gov:nb:O-019,gov:nb,O-019,,Yes,New Brunswick,45.5520275843768,-66.94709294956125,,,,,NAD83,,,-90.0,256.09296,1980.0,0,,472563,
gov:nb:O-020,gov:nb,O-020,,Yes,New Brunswick,45.577679663894415,-66.86142802824158,,,,,NAD83,,,-90.0,254.69088,1980.0,0,,472563,
gov:nb:O-021,gov:nb,O-021,,Yes,New Brunswick,45.56543746410107,-66.86028567773359,,,,,NAD83,,,-90.0,127.07112000000001,1980.0,0,,472563,
gov:nb:0A-001,gov:nb,0A-001,,Yes,New Brunswick,45.56067301763314,-66.78622082708067,,,,,NAD83,,,-90.0,10.668000000000001,1980.0,0,,472563,
gov:nb:0A-002,gov:nb,0A-002,,Yes,New Brunswick,45.558705968330194,-66.78125398086377,,,,,NAD83,,,-90.0,4.54152,1980.0,0,,472444,
gov:nb:0A-003,gov:nb,0A-003,,Yes,New Brunswick,45.56066501560305,-66.78937171730014,,,,,NAD83,,,-90.0,11.5824,1980.0,0,,472563,
gov:nb:0A-004,gov:nb,0A-004,,Yes,New Brunswick,45.56435817051261,-66.79475801483042,,,,,NAD83,,,-90.0,14.325600000000001,1980.0,0,,472563,
gov:nb:0A-005,gov:nb,0A-005,,Yes,New Brunswick,45.5660337823235,-66.79741849664744,,,,,NAD83,,,-90.0,18.5928,1980.0,0,,472563,
gov:nb:0A-006,gov:nb,0A-006,,Yes,New Brunswick,45.54120823856451,-66.86262646231265,,,,,NAD83,,,-90.0,6.4008,1980.0,0,,472563,
gov:nb:0A-007,gov:nb,0A-007,,Yes,New Brunswick,45.54243333180289,-66.86218624480072,,,,,NAD83,,,-90.0,7.3152,1980.0,0,,472563,
gov:nb:0A-008,gov:nb,0A-008,,Yes,New Brunswick,45.5438352621475,-66.86272031907359,,,,,NAD83,,,-90.0,6.4008,1980.0,0,,472563,
gov:nb:0A-009,gov:nb,0A-009,,Yes,New Brunswick,45.54676166295548,-66.92667725107448,,,,,NAD83,,,-90.0,17.3736,1980.0,0,,472563,
gov:nb:0A-010,gov:nb,0A-010,,Yes,New Brunswick,45.54287360904896,-66.92456044141629,,,,,NAD83,,,-90.0,12.4968,1980.0,0,,472563,
gov:nb:0A-011,gov:nb,0A-011,,Yes,New Brunswick,45.55003054806191,-66.9283413897943,,,,,NAD83,,,-90.0,19.2024,1980.0,0,,472563,
gov:nb:0A-012,gov:nb,0A-012,,Yes,New Brunswick,45.54038615419187,-66.92324835454919,,,,,NAD83,,,-90.0,10.972800000000001,1980.0,0,,472563,
gov:nb:0A-013,gov:nb,0A-013,,Yes,New Brunswick,45.53892186399716,-66.92262269852179,,,,,NAD83,,,-90.0,11.5824,1980.0,0,,472563,
gov:nb:0A-014,gov:nb,0A-014,,Yes,New Brunswick,45.55127368780589,-66.92316425056829,,,,,NAD83,,,-90.0,13.1064,1980.0,0,,472563,
gov:nb:0A-015,gov:nb,0A-015,,Yes,New Brunswick,45.55192474246176,-66.92948288665359,,,,,NAD83,,,-90.0,13.624559999999999,1980.0,0,,472563,
gov:nb:R-78-001,gov:nb,R-78-001,,Yes,New Brunswick,45.57833332566736,-66.58325578420605,,,,,NAD83,,,-90.0,89.00160000000001,1978.0,0,,472224,
gov:nb:R-78-002,gov:nb,R-78-002,,Yes,New Brunswick,45.57507956561594,-66.59057935922972,,,,,NAD83,,,-90.0,153.0096,1978.0,0,,472224,
gov:nb:R-78-003,gov:nb,R-78-003,,Yes,New Brunswick,45.567076795433685,-66.60546453127695,,,,,NAD83,,,-90.0,142.6464,1978.0,0,,472224,
gov:nb:R-78-004,gov:nb,R-78-004,,Yes,New Brunswick,45.55773648864089,-66.63195938407647,,,,,NAD83,,,-90.0,108.20400000000001,1978.0,0,,472224,
gov:nb:M-004,gov:nb,M-004,,Yes,New Brunswick,45.58417127537983,-66.57234694580441,,,,,NAD83,,,-90.0,45.72,1976.0,0,,470336,
gov:nb:M-005,gov:nb,M-005,,Yes,New Brunswick,45.57798844869823,-66.58720154883095,,,,,NAD83,,,-90.0,134.112,1976.0,0,,470336,
gov:nb:M-006,gov:nb,M-006,,Yes,New Brunswick,45.58088184070148,-66.59206228710788,,,,,NAD83,,,-90.0,271.8816,1976.0,0,,470336,
gov:nb:M-007,gov:nb,M-007,,Yes,New Brunswick,45.57605583652771,-66.58472578904943,,,,,NAD83,,,-90.0,64.00800000000001,1976.0,0,,470336,
gov:nb:M-008,gov:nb,M-008,,Yes,New Brunswick,45.568210786344366,-66.59496218117535,,,,,NAD83,,,-90.0,128.01600000000002,1976.0,0,,470336,
gov:nb:M-009,gov:nb,M-009,,Yes,New Brunswick,45.58335080204788,-66.57494708917172,,,,,NAD83,,,-90.0,27.432000000000002,1976.0,0,,470336,
gov:nb:M-010,gov:nb,M-010,,Yes,New Brunswick,45.583998732038914,-66.5747941904869,,,,,NAD83,,,-90.0,42.672000000000004,1976.0,0,,470336,
gov:nb:MR-008,gov:nb,MR-008,,Yes,New Brunswick,45.205330059496724,-65.9087105676141,,,,,NAD83,,,-90.0,57.300000000000004,1987.0,0,,473454,
gov:nb:MR-009,gov:nb,MR-009,,Yes,New Brunswick,45.20554699368992,-65.90889921646651,,,,,NAD83,,,-90.0,17.7,1987.0,0,,473454,
gov:nb:MR-010,gov:nb,MR-010,,Yes,New Brunswick,45.20549860828381,-65.90825059081476,,,,,NAD83,,,-90.0,63.4,1987.0,0,,473454,
